faiss_id,entity,label,type
200,reo:40423-andras-horvath,Model-checking-time-petri-nets-using-NuSMV,soa:Work
201,reo:10636-marco-aldinucci,Towards-a-Spatio-Temporal-sKeleton-Model-implementation-on-top-of-SCA,soa:Work
202,reo:77065-marco-grangetto,A-technique-for-blood-detection-in-Wireless-Capsule-Endoscopy-images,soa:Work
203,reo:41992-matteo-sereno,Computational-algorithms-for-product-form-solution-stochastic-Petri-nets,soa:Work
204,reo:16705-marco-pironti,Agent-based-serious-games-for-virtual-tutoring-and-knowledge-transmission:-an-operative-framework,soa:Work
205,reo:41986-matteo-sereno,Fluid-Stochastic-Petri-Nets:-An-Extended-Formalism-to-Include-non-Markovian-Models,soa:Work
206,reo:52792-cristina-baroglio,Verifying-the-conformance-of-web-services-to-global-interaction-protocols:-a-first-step,soa:Work
207,reo:48863-roberto-esposito,Incremental-extraction-of-association-rules-in-applicative-domains,soa:Work
208,reo:27343-cristina-gena,The-Importance-of-Adaptivity-to-Provide-On-Board-Services.-A-Preliminary-Evaluation-of-an-Adaptive-Tourist-Information-Service-on-Board-Vehicles.,soa:Work
209,reo:73066-viviana-patti,Service-selection-by-choreography-driven-matching,soa:Work
210,reo:66531-michele-paolo-bocca-garetto,Modeling-Per-Flow-Throughput-and-Capturing-Starvation-in-CSMA-Multi-Hop-Wireless-Networks,soa:Work
211,reo:77860-gianluca-torta,Computation-of-Minimal-Sensor-Sets-for-Conditional-Testability-Requirements,soa:Work
212,reo:84799-ruggero-gaetano-pensa,From-local-pattern-mining-to-relevant-bi-cluster-characterization,soa:Work
213,reo:76860-matteo-baldoni,Proc.-of-WOA-2008:-Dagli-Oggetti-agli-Agenti-Evoluzione-dell'agent-development-metodologie-tools-piattaforme-e-linguaggi,soa:Work
214,reo:55932-gianluca-torta,Intelligent-Supervision-of-Plan-Execution-in-Multi-Agent-Systems,soa:Work
215,reo:40379-rossano-gaeta,Exploiting-Petri-nets-to-support-fault-tree-based-dependability-analysis,soa:Work
216,reo:51704-vincenzo-lombardo,Model-theory-of-deduction:-A-unified-computational-approach,soa:Work
217,reo:16162-roberto-aringhieri,A-branch-price-and-cut-algorithm-for-the-minimum-evolution-problem,soa:Work
218,reo:44781-luca-roversi,Intuitionistic-light-affine-logic,soa:Work
219,reo:84055-vincenzo-lombardo,A-Graph-based-System-for-the-Dynamic-Generation-of-Soundscapes,soa:Work
220,reo:34824-rosa-meo,Using-Objectivity/DB-in-an-Application-for-Configuration-Management,soa:Work
221,reo:27764-andras-horvath,Fluid-stochastic-petri-nets-augmented-with-flush-out-arcs:-A-transient-analysis-technique,soa:Work
